"報告年度:2023","議題:氣候相關議題管理"
"=""5353""","台林","氣候風險與機會治理情形(併同年度永續風險管理議題)每年向董事會報告，由董事會監督執行成效。 由董事長擔任永續發展委員會主席，組織成員實施風險鑑別、評估、處理。","短期可能存在客戶行為變化、原物料成本上漲的風險，需持續關注市場趨勢及客戶行為變化，積極研發創新提高市場利基及產品競爭力，並落實供應商評鑑，促進供應商低碳轉型及優先選擇低碳產品或服務供應商。 中期可能會面臨低碳技術轉型的成本、平均氣溫上升的風險，會以使用低碳能源、採用獎勵性政策、使用新技術來面對。 長期可能發生提高溫室氣體排放定價、颱風洪水等極端天氣事件嚴重程度提高的風險，屆時會參與碳交易市場，並且需強化各項防災設施、使用低碳能源、使用更高效率的生產和配銷流程以因應之。","客戶行為變化： 1.強化組裝機構的競爭力，成立技術支援協助，進而提升組裝機構的能力爭取更多的新案，投入金額約200萬。 2.持續投資擴充研發陣容，增加設計開發專案能力，並擴增組裝與無塵室廠房，增加接單機種及專案數量，投入金額約950萬。 3.成立CIP 持續改善，降低失敗成本，提高競爭力，維持高品質與高達交率，投入金額約130萬。 4.預計2024年開始進行溫室氣體盤查及查證，投入金額約50萬。 原物料成本上升： 1.持續監控各國碳關稅法規要求。 2.透過供應商ESG評鑑，尋求具競爭力的低碳供應商。 3.實施管理制度，無投入費用。 ","依據氣候相關財務揭露建議（Task Force on Climate-related Financial Disclosures, TCFD）的架構，可分為治理、策略、風險管理、指標和目標等，由高階管理階層進行鑑別氣候相關的風險與機會，擬定後續的因應策略，每年定期向董事會報告，由董事會監控執行成效。","本公司參考1.5℃情境(1.5DS)於永續發展委員會會議中進行討論，同步使用TCCIP(氣候變遷整合服務平台)所提供之工具作為氣候變遷實體風險情境之評估參考，最終擇定採用 1.5DS / RCP8.5 情境作為本公司氣候變遷實體風險情境，於此情境中對於實體風險、法規轉型風險等，進行氣候變遷風險、機會之主題描述。","","","溫室氣體排放基準年2023年，包含範疇一~三，目前進行碳盤查數據蒐集與清冊彙總，預計2024 Q1進行外部驗證 相較基準年2023年度 2030年度溫室氣體排放範疇1+範疇2減排6% 2040年度溫室氣體排放範疇1+範疇2減排16% 目前公司沒有使用碳權"
"=""5355""","佳總","2024年下半年開始接受ESG永續報告輔導，屆時依法訂定出相關政策","2024年下半年開始接受ESG永續報告輔導，屆時依法訂定出相關政策","2024年下半年開始接受ESG永續報告輔導，屆時依法訂定出相關政策","2024年下半年開始接受ESG永續報告輔導，屆時依法訂定出相關政策","","","",""
"=""5356""","協益","為因應氣候變遷，2022年建立本公司溫室氣體盤查組織權責，並建立盤查組織及訂定設置專（兼）職單位、專（兼）職人員人數及其職掌範圍。 執行進度與時程規劃納入董事會報告事項。  ","短期可能遇到極端降雨、乾旱、強颱、強震等天災，營運成本增加，需內部教育訓練(先期審查/邊界確立)強化各項防災設施以因應之。 中期可能面臨碳費機制，客戶消費行為變化導致產品需求減少、呆滯庫存增多﹔為轉型生產低碳產品，需技術創新及購置低能耗設備。  長期可能發生水、電、氣等資源減少及因應法規需求而採購較昂貴綠色資源產品﹔且氣候變遷帶來之碳盤查、碳足跡、碳中和及碳關稅等議題而產生之成本，造成營運成本上升的困境，為降低產業衝擊需提升對災害應變能力。  ","因應極端氣候事件，需轉型生產低碳產品，投入技術創新及購置低能耗設備和培育人才外，並備足財產保險，保留較高水位的中長期營運資金，以維持企業永續發展。  ","本公司為風險辨識及管理，在溫室氣體盤查組織架構，導入ISO14001環境管理體系，確保投入及產出活動中所引起的環境衝擊是降低及減少的﹔導入ISO14064-1溫室氣體盤查，落實推動溫室氣體減量，創新研發低耗能產品，致力於碳揭露﹔在RBA商業責任聯盟準則稽核機制下，與客戶及供應商共同進行低碳製造轉型，成為溫室氣體減量夥伴。","","本公司以集體溫室氣體盤查報告，預計規劃資料整合與數據檢視/確認報告書方面作為評估基礎來管理各種實體風險及轉型風險，內部增加宣導推行減排及減碳管理，外部勸導客戶使用塑膠再生料。","","本公司自2022年起進行溫室氣體盤查，尚在規劃中，預計一併納入本公司之海外公司執行。"
"=""5364""","力麗店","請參閱本公司112年報第41-46頁推動永續發展執行情形及與上市上櫃公司永續發展實務守則差異情形及原因之三、 環境議題","請參閱本公司112年報第41-46頁推動永續發展執行情形及與上市上櫃公司永續發展實務守則差異情形及原因之三、 環境議題","請參閱本公司112年報第41-46頁推動永續發展執行情形及與上市上櫃公司永續發展實務守則差異情形及原因之三、 環境議題","請參閱本公司112年報第41-46頁推動永續發展執行情形及與上市上櫃公司永續發展實務守則差異情形及原因之三、 環境議題","","","",""
"=""5371""","中光電","1.永續委員會由董事長帶領，並由委員暨執行代表–財務長每年定期一次向董事會報告，報告內容包含永續專案執行成果、氣候變遷風險管理架構及因應策略(TCFD)、各項環境指標、淨零路徑、再生能源策略及未來永續發展方向；此外，也每季向董事會報告溫室氣體盤查執行情形。 2.環保委員會由企業資源中心主管擔任召集人，與其轄下永續能源委員會和EPC推動小組負責訂立短、中、長期環境目標並強化策略實踐。 3.TCFD小組由企業資源中心主管擔任召集人，每兩年執行氣候相關風險及機會鑑別，並針對風險與機會鑑別結果，擬訂因應策略及解決方案，以降低負面影響及提升組織氣候韌性。","2023年共鑑別出6項轉型風險、1項實體風險與7項機會。針對各項風險及機會進行潛在衝擊類型、潛在衝擊強度及發生可能性之量化評估，再將風險及機會依評估結果分級與排序，並針對風險與機會擬訂因應策略，以降低負面影響並提升組織氣候韌性，創造未來商機。詳細內容請參考本公司2023年永續報告書第49頁。 1.透過跨部門討論與鑑別短、中、長期的氣候變遷風險與機會。 2.評估重大氣候風險與機會對公司帶來的潛在營運與財務衝擊。 3.進行情境分析與評估科學減量目標。","由環保委員會與各單位討論後訂立短、中、長期環境永續目標，並進行短、中、長期的氣候風險與機會鑑別，最後再依鑑別結果呈現公司因氣候變遷所帶來的潛在營運與財務衝擊。詳細內容請參考本公司2023年永續報告書第49頁。","1.利用TCFD架構鑑別公司氣候風險辨識流程。 2.依據氣候風險鑑別與排序結果，規劃相應方案。 3.將氣候風險鑑別與評估納入企業風險管理流程。","轉型情境：承諾2050淨零排放情境 實體氣候情境：RCP2.6排放情境 1.本公司假設2050年全球能落實巴黎氣候協定減碳行動下進行情境分析，參考資料包括IPCC第六次報告，中強光電以SBT原則設定目標，並以控制升溫1.5℃情境進行氣候轉型情境分析。 2.中強光電設定淨零目標為2032年減量50%及2050淨零目標，故情境分析考量範圍包含2032年及2050年。我們將所有業務部門都納入考量，透過氣候相關情境分析，評估對於成本支出、營業收入、資本支出等面向的定性分析。","1.設定氣候變遷相關管理指標。 2.依據ISO 14064-1定期盤查溫室氣體排放量。 3.依據ISO 50001定期檢討及管理能源績效。 4.擬定氣候變遷管理目標，定期檢視目標達成進度與實際績效。 5.詳細內容請參考本公司2023年永續報告書第4.1章節。","依據各廠風險情境分析結果，將可能的碳排放量轉化為潛在去碳成本，以推動內部碳定價（內部碳費），每三年根據會計損益調整碳價，反應公司去碳成本，藉此提升內部各單位對氣候變遷對公司營運影響的認知，進而提出或展開更積極的溫室氣體減量計畫。2021~2023年內部碳價為NTD 942/tonCO2e。","1.設定溫室氣體排放強度、電力耗用密集度、廢棄物產出強度量、用水量及再生能源使用量等氣候績效指標，並分別於每季及年度檢視目標執行成果，以降低環境衝擊。 2.自2016年起持續通過溫室氣體查證，並於2020年起依ISO 14064-1:2018擴大溫室氣體盤查範圍至類別3~6，再依盤查結果執行減碳措施。 3.台灣廠區、蘇州璨宇、蘇州璨曜及昆山揚皓已導入ISO 50001能源管理系統，透過節能設備更換專案及各項節能措施，有效降低溫室氣體排放強度。 4.2023年9月提交科學基礎目標–「以2021年為基準年，2032年溫室氣體（類別1和2）減量50.4%，類別3~6減量30%」予SBTi審核。透過設置太陽能發電系統、生產製程節能改善、擴大再生能源使用、更新節能設備與低碳產品生產等措施，逐步達成SBT減量及淨零目標。 5.竹南、南科一廠及南科二廠啟用裝置容量合計763度之太陽能發電系統，年度發電85萬度，搭配綠電轉供，再生能源合計使用95萬度，再生能源使用量佔年度用電量7%，超越短期5%目標，未來將持續朝再生能源發展目標邁進。"
"=""5381""","合正","本公司積極關注全球氣候相關風險與機會，於2023年成立「ESG永續小組」，並由謝炳輝總經理擔任小組召集人，為公司內部最高層級的永續發展決策中心，並由各處室高階主管共同檢視公司合正風險與機會管理方針，訂定中長期永續發展計畫，另由稽核室執行永續相關業務之監督查核事項。 在監督氣候相關風險與機會上，董事會為合正氣候議題最高治理單位，負責監督與決策，未來預計新增功能性委員會「永續發展委員會」統籌公司整體氣候相關風險與機會事宜。 永續報告書每年呈核董事會，確保董事會掌握公司內部氣候風險與機會，並能經常檢視氣候風險策略的進展，且在需要時敦促經營團隊進行調整。","本公司以「ESG永續小組」為氣候變遷管理的最高組織，由謝炳輝總經理擔任小組召集人，每年審議公司氣候變遷策略與目標、管理氣候變遷風險與機會行動，及檢視執行狀況與討論未來計劃。 本公司依照金融穩定委員會公布之TCFD建議書架構，評估氣候變遷對於公司的風險與機會，每三年重啟完整評估並每年檢視更新。本公司於113年完成最新一次氣候風險評估，從12項氣候風險項目中聚焦出下列6大風險：工業電費漲價及耗水費、原物料成本提升、再生能源政策、低碳技術轉型的成本、產業趨勢變化與碳稅碳費。 並針對6項氣候變遷機會分析潛在財務與營運影響，包含設備汰舊、包材回收、提升資源使用效率、購買綠電或建置再生能源、公部門獎勵與提升投資意願。與各單位管理階層合作，分析重大氣候風險可能帶來之財務衝擊，並擬定應變與預防措施，強化氣候韌性。 為減少前開風險因子，本公司亦同步鑑別可行之機會並研擬因應措施。在氣候變遷減緩面向，依能資源管理、碳資訊揭露與永續供應鏈導入等項目發展；在氣候變遷調適面向，本公司已實施強化、提升永續營運等措施。","根據TCFD之實體風險、轉型風險、氣候變遷機會，透過與外部顧問專家與合正各部門主管會議，找出極端氣候事件及轉型行動對財務的衝擊，氣候變遷風險事件的潛在財務與營運之影響爲下。 一、因電力供應不穩或使用費用漲價導致營運中斷：營運成本增加，也可能中斷營運，而產品交期延宕會喪失客戶對合正的信心。 二、政府開始擬定相關碳費／碳稅的課徵機制：營運成本增加，影響產品價格競爭力。 三、未來再生能源法規趨嚴，增加額外費用：建置綠電使得營運成本增加。四、環境法規趨嚴導致環保費用提升：侵蝕生產利潤，如水費、碳費、原物料費用不斷上漲。","「ESG永續小組」每年依照鑑別氣候變遷風險與機會問卷之結果，彙整重大氣候風險與機會議題和相對應之風險管理措施，並定期檢討追蹤。另外，每年檢視政策、法規、技術、市場及商譽於轉型風險與機會之變化，同時透過氣候風險與機會辨識定期檢視實體風險、轉型風險與機會評估結果並偕同各單位共同因應。","","合正各單位將根據公司營運狀況分析氣候風險與機會並描述管理方針，因應TCFD風險鑑別結果，確實執行各氣候風險之管理辦法，降低因原料不足導致的生產風險，並根據廠區需求逐步汰換高能耗設備、規劃循環水資源回收機制。","",""
"=""5386""","青雲","本公司董事會尚未成立「永續發展委員會」，擬依主管機關規定時程辦理。","不適用","不適用","不適用","","","",""
"=""5392""","能率","本公司為提升 ESG 永續發展實務守則的管理原則於 113.5.10 設置「永續發展小組」，由總經理召集集團各部門(含子公司)最高主管組成，為公司推動永續發展兼職單位。依經營管 理(G)、永續環境(E)、社會關懷(S)各方面推動公司永續發展。 永續發展小組中永續環境針對氣侯變遷相關議題進行討論節能減碳政策且每年至少一次向董事會報告永續推動進度包含氣候相關議題及規劃，董事會判斷這些執行項目成功的可能性，亦檢視其進展，需要時敦促經營團隊進行調整。 ","本公司蒐集氣候相關的風險與機會議題，進一步分析與評估其對本公司營運與業務之影響，研擬相關因應措施，以管控氣候相關風險及掌握氣候相關機會之商機。 在短期內，本公司面臨的氣候風險主要目前的政策與法規，包括極端天氣事件或自然災害等風險。氣侯風險可能導致生產能力下降，進而影響到本公司的營運成本增加、管理費用 增加以及電力供應不足而因應不及的情況。 在中期內，本公司需要因應氣候變遷，考慮引入綠色產品設計或創新的技術等方案，以改進產品效能並減少碳排放。這可能需要中期的資金和時間投入，對公司的財務狀況產生一 定的壓力。 在長期方面，隨著投資者和金融機構對環境、社會和治理準則關注增加，公司的表現影響投資者和銀行投資意願的重要考量因素。若公司未能有效應對氣候變遷問題，可能導致投 資者和銀行對其投資意願降低進而影響公司的資金來源和成本，因此，制定可持續的發展策略，提升 ESG 表現，以確保公司長期業務穩定和可持續發展。 ","極端天氣事件如停電、颱風、地震等可能對公司的財務造成嚴重影響。因極端天氣可能導致生產中斷、庫存短缺進而需增加維修、恢復成本和保險索賠。由於生產中斷和供應鏈問 題，公司可能無法按時交付客戶訂單，損害收入和聲譽，進而影響公司的現金流量和資本結構。轉型行動則會因為導入調適與減緩等措施而增加支出、原有資產受影響或報廢、負 債增加、資本減縮等，亦可能面臨融資受挫等風險。但轉型行動成功可帶來長程獲利和企業永續發展。為因應氣候變遷和減少碳排放的轉型行動，將氣候變遷的風險納入營運決策， 辨識並管理風險，公司可能需投資於對環境友善的措施，採用綠色能源、減少廢棄物和提高能源效率等可能會改變公司的運營成本結構，導致固定成本和資本支出的增加。 ","候相關風險已列為公司永續發展小組討論議題，透過氣候風險辨識、評估、整合管理策略、監督及溝通等程序，將氣候變遷風險納入整體風險管理體系中且將提升對氣候變遷議 題認知，逐步將氣候變遷納入企業永續政策及風險管理政策。 ","","","",""
"=""5398""","慕康生醫","本公司主要經營醫療器材、藥品及保健食品之製造及銷售，與醫療院所合作承攬國人體檢，營運據點為辦公室， 並無從事生產製造項目，溫室氣體屬間接排放型態，使用電力產生之二氧化碳為主要排放來源，節能減碳策略以 降低紙張用量、隨手關燈、調控空調溫度及落實資源回收為主。","已於董事會提出溫室氣體盤查及查證工作時程規劃，待溫室氣體盤查完畢後評估。","經評估，極端氣候事件及轉型行動對本公司營運及財務無重大影響。","待溫室氣體盤查完畢後，由董事會與專責單位研擬並整合風險管理政策與程序辦理。","","","",""
"=""5403""","中菲","氣候變化愈加極端，雖然本公司營業形態不會受到直接性影響，然而「防範於未來」為永續經營中重要的一環，雖然目前尚未設置專責風險管理單位，但我們參考國際金融穩定委員會(Financial Stability Board, FSB) 發布之TCFD(Task Force on Climate-Related FinancialDisclosures) 氣候相關財務資訊揭露建議書，依「治理」、「策略」、「風險管理」、「指標與目標」四項揭露核心，在2023年度先針對前三項揭露核心建立初始架構，藉此了解在氣候變遷風險上的衝擊，提出因應措施。     本公司於2024年成立永續發展委員會，並訂定組織規程及訂定永續發展守則。由委員會制定、推動及強化公司永續發展（包括氣候相關議題）重要政策之行動計畫。     本公司於每季董事會議中報告本公司溫室氣體盤查及查證規劃執行進度報告案。並將持續控管溫室氣體盤查及查證時程之執行進度按季提報董事會。 ","因應整合環境因素考量，組織內的節能措施以及本公司產生的商業行為，都要往永續的面向思考，相關措施制定如下： 	能源效率和節能措施：實施節能技術使用節能設備和技術，如高效冷卻系統、LED 照明、節能伺服器等，以減少能源消耗。 	環境監測和報告：實施監測系統：建立環境監測系統以追蹤碳足跡、用水和能源使用情況，確保策略的有效執行。 	與供應商合作及綠色採購：與硬體供應商合作，要求他們提供環保產品和材料，以減少產品的環境足跡。 ","本公司營業形態不會受到極端氣候的直接性影響，但會持續參考國際金融穩定委員會發布之氣候相關財務資訊揭露建議書，藉此了解在氣候變遷風險上的衝擊，提出因應措施。","依據上市上櫃公司永續發展實務守則，我們於2024年度成立永續發展委員會並制定相關組織章程，成員由董事會委任至少三名人員組成之，半數以上為獨立董事，職責在於為協助董事會持續推動企業永續發展與提升公司治理，以實踐永續經營之目的，其職權應包括下列事項： 	制定企業永續發展方向、策略及目標，並擬定相關管理方針及具體推動計畫。 	宣導及落實公司誠信經營等面向之相關工作。 	企業永續發展執行情形與成效之追蹤、檢視與修訂。 	其他經董事會決議由本委員會辦理之事項。 預計每年至少召開會議二次，並得視需要時另行召開會議。 ","","","",""
"=""5410""","國眾","將依規定辦理","將依規定辦理","將依規定辦理","將依規定辦理","","","",""
"=""5425""","台半","台半已於2022年設立企業永續發展委員會，負責監督氣候相關風險、機會、因應策略、目標、防範措施與具體成果。旗下企業永續推動辦公室每年至少兩次針對氣候變遷相關議題、氣候相關風險因應策略、溫室氣體減量、再生能源布局、水資源利用等實際執行情形，向企業永續發展委員會報告、討論，並說明執行績效。","台半密切關注氣候變遷可能帶來的風險與商業機會，依循臺灣證券交易所「上市公司編製與申報永續報告書作業辦法」，並參考TCFD(Task Force on Climate-related Financial Disclosures) 氣候相關財務揭露建議，透明揭露氣候相關風險及機會之管理與因應措施。","台半2023年根據TCFD架構分析重大氣候風險與機會為台半帶來的潛在營運與財務衝擊。","台半每年依據TCFD框架建置氣候變遷風險辨識流程，鑑別氣候變遷風險。由企業永續推動辦公室辨識風險重大性。依據氣候風險的重大性，由企業永續推動辦公室擬定因應策略與措施，經由企業永續發展委員會確認因應措施後，落實於日常營運，並整合於風險管理流程中。由企業永續推動辦公室定期檢視企業社會責任功能小組的環境暨能源管理小組執行減緩氣候變遷相關專案之績效，並確認指標與目標達成進度，彙整後呈報企業永續發展委員會，定期監督執行成果。","2023年以國際能源署 (International Energy Agency,IEA) - 承諾目標情境(APS)與2050年實現淨零排放的情境(NZE)，分析溫室氣體排放成本增加風險所造成之影響，制定氣候變遷策略與相關減緩措施。台半於2022年推動氣候風險與機會評估分析，2023年依據風險程度、發生可能性及影響程度，優先針對轉型風險項目「溫室氣體排放成本增加」進行量化評估。除了識別「溫室氣體排放成本增加」對台半產生影響的衝擊路徑之外，亦考量不同情境下碳費、碳關稅對價值鏈與自身營運的影響情況，將評估結果應用於公司營運策略調整及重新檢視公司的風險容忍度，滾動式修正相關因應措施。","推動節能專案：持續透過定期設備體檢執行設備改善、能源管理等方式，以新型節能設備取代老舊耗能設備，以提升減碳成效。 發展再生能源：以節能、創能、儲能思維擬定再生能源使用計畫，以自身廠區屋頂設置太陽能板方案為優先，再者為外購綠電。 完善管理系統建置：持續更新ISO管理系統，並定期通過第三方查驗證。 導入數位管理系統：評估智慧碳管理方案，以數位科技替代手動輸入，提升數據品質。","","同台灣2050淨零轉型，台半設定2050淨零目標，短期內以研議再生能源布局為主要氣候治理目標；以自身廠區屋頂設置太陽能板方案為優先，再者為外購綠電(或憑證)。"
"=""5426""","振發","本公司以永續發展委員會為氣候變遷管理的最高組織，由總經理擔任主席，每年審議公司氣候變遷策略與目標，及檢視執行狀況與討論未來計劃，並向董事會報告。","評估結果聚焦下列6大風險:溫室氣體排放價格增加、環境法規、產品與服務被低碳技術所取代、轉型至低碳經濟之成本、原物料成本增加及平均溫度升高。 短期對財務業務無影響，但中期與長期會改變業務的方向與增加產品成本。","極端氣候事件及轉型行動對財務會增加營運成本，但很多尚在評估中目尚無法估計。","為降低風險因子，本公司亦同步鑑別可行之機會並研擬因應措施。在氣候變遷減緩面向，依綠色營運、能源管理、碳資訊揭露、及綠建築等項目發展；在氣候變遷調適面向，本公司已實施強化基礎措施、建構永續經營能力及充分運用綠建築等措施。","","","",""
"=""5432""","新門","董事會為公司氣候風險管理之最高單位，以遵循法令、監督公司整體氣候相關風險管理為目標、瞭解營運所面臨風險與機會、確保管理之有效性。","短期：氣溫上升使電價上漲、人力成本增加 中期：永續相關需求及規範增加，造成營運成本增加 長期：極端氣候影響供電、原料供應與成本","極端氣候事件： 原物料成本上漲，水電氣等能源價格飆升，導致生產成本增加，企業獲利下降。 轉型行動對財務之影響： 因應原物料成本上升，積極尋找替代原物料，增加產品的流動與靈活性。","112年8月份，董事會通過風險管理政策與程序，風險管理小組將按程序作業，於第四季展開113年整體風險管理評估的調查、分析、評量及處理。風險小組將與所屬單位溝通協調，擬定風險管理行動行動方案，進行持續監控與改善，並納入稽核計畫定期查核。","","","",""
"=""5438""","東友","由董事會負責監督及決策，本公司雖未指派專責單位，由行政課兼任推動永續發展之實踐，視需求不定期履行之針對氣候變遷推動規劃及成果進行報告。","短期：氣候相關事件（如極端天氣）可能導致運營中斷和增加成本，法規壓力可能需要合規投資，但積極應對可增強業務連續性。 中期：監管壓力可能需要轉型至可持續實踐，但成功轉型可提高市場競爭力。 長期：氣候變化可能對業務造成重大影響，但透過戰略規劃和創新，企業可以增強韌性並開拓新的增長機會。","極端氣候加速產業轉型，在產品生產過程中，應逐步提升能源使用效率、導入綠色材料，更換低汙染移動設備、研發低碳產品，除減少營運成本，也能提升企業形象，為整體營收帶來助益。","公司目前正在積極探索並開發相關策略，以敘明氣候風險的辨識、評估和管理流程如何整合於整體風險管理制度。公司將密切關注國際標準和最佳實踐，以確保管理制度能夠充分考慮氣候相關風險的影響，並制定適當的措施來應對這些風險。公司將在未來的報告中提供相關的更新，以展示對氣候風險管理的持續承諾和進展。","","","","本公司已設定氣候相關目標，溫室氣體排放範疇為金管會上市櫃公司永續發展路徑圖之範疇一、二，2023年首次盤查2022年溫室氣體排放，並於2028年查證2027年溫室氣體，包括減排目標、能源效率提升。我們將透過具體的行動計畫和監測機制，不斷追求這些目標的實現。"
"=""5439""","高技","依上櫃公司編製與申報永續報告書作業辦法第二條第三款，本公司屬實收資本額未達二十億元者，得自中華民國一百一十四年適用規定編制與申報中文版本之永續報告書，將依辦法內容要求於一百一十四年永續報告書中揭露氣候相關風險評估等作業。","依上櫃公司編製與申報永續報告書作業辦法第二條第三款，本公司屬實收資本額未達二十億元者，得自中華民國一百一十四年適用規定編制與申報中文版本之永續報告書，將依辦法內容要求於一百一十四年永續報告書中揭露氣候相關風險評估等作業。","依上櫃公司編製與申報永續報告書作業辦法第二條第三款，本公司屬實收資本額未達二十億元者，得自中華民國一百一十四年適用規定編制與申報中文版本之永續報告書，將依辦法內容要求於一百一十四年永續報告書中揭露氣候相關風險評估等作業。","依上櫃公司編製與申報永續報告書作業辦法第二條第三款，本公司屬實收資本額未達二十億元者，得自中華民國一百一十四年適用規定編制與申報中文版本之永續報告書，將依辦法內容要求於一百一十四年永續報告書中揭露氣候相關風險評估等作業。","","","",""
"=""5443""","均豪","均豪之氣候治理最高單位為董事會，除負責訂定公司之氣候相關策略方向，定期針對關鍵氣候風險提出整體對應策略、目標，並委派企業永續委員會進行各項行動方案之推展，透過每年1次於董事會進行之永續執行成效報告，落實永續發展及氣候治理之監督。","由企業永續委員會召集相關執行單位，評估出4項關鍵氣候風險與機會，分別為降雨（水）模式變化和氣候模式的極端變化、客戶行為改變、低碳技術轉型的成本、開發和/或擴大低碳商品與服務。詳細情形請詳本公司112年度年報。","均豪針對氣候變遷風險與機會評估發生期程、綜合考量氣候風險與機會發生之可能性及對公司之影響程度，鑑別出關鍵氣候變遷風險與機會，並分析對公司潛在之營運與財務衝擊，財務衝擊影響請詳本公司112年度年報。","均豪風險管理委員會每年定期依循TCFD指引、同業報告書及國際趨勢蒐整均豪相關氣候議題，並向各相關廠區與部門單位蒐整年度因應氣候風險情況，透過訪談各氣候議題相關單位對議題之衝擊程度與發生可能性看法，以彙整並鑑別均豪之年度關鍵氣候風險與機會，及設立降低風險的因應措施，以上執行過程與結果向上提報企業永續委員會，且每年度向董事會報告一次。","規劃中","規劃中","規劃中","規劃中"
"=""5450""","南良","1.本公司定期召開董事會，永續發展推動委員會依金管會規定每季定期向董事會報告溫室氣體盤查及查證時程計畫及執行情形。 2.本公司設有永續發展推動委員會，下設六個功能性委員小組，分為1.永續報告書委員小組2.溫室氣體盤查暨碳足跡委員小組3.節能減碳委員小組4.Eco-Family委員小組5.照護與關懷委員小組6.誠信治理暨風險控管委員小組。每年開會2次，並於年初審議公司氣候變遷策略與目標、管理氣候變遷風險與機會行動，及檢視執行狀況與討論未來計劃，並向董事會報告。由永續發展推動委員會授權「誠信治理暨風險控管委員小組」主導及辦別可能的氣候風險與機會，並於永發展推動委員會中鑑別重大的風險與機會，鑑別週期為每三年鑑別一次，每年檢視氣候風險與機會項目是否合宜。 3.本公司於113年進行第一次氣候風險評估，從12個氣候風險項目中聚焦出高風險因子項目並進入後續分析，本公司亦同步鑑別可行之機會並研擬因應措施。在氣候變遷減緩面向，依低碳生產、能源管理、及碳資訊揭露等項目發展；在氣候變遷調適面向，本公司已實施強化防災基礎措施、提升供應鏈氣候變遷韌性等項目發展。","1.由永續發展推動委員會於每年初開會時討論並辨識對於公司具有影響之氣候風險與機會，並與外部專家根據發生可能性與財務衝擊進行評分，以篩選出重大的轉型氣候風險、實體氣候風險與轉型氣候機會。針對風險區間定義為短期為1~3年、中期為3~10年、長期為超過10年以上。 2.相關風險與機會對於公司的衝擊說明如下： (1)政策和法規風險(碳稅與再生能源相關法規)：氣候變遷因應法即將徵收每公噸新台幣300元之碳費與再生能源法要求設置再生能源須達契約容量10%以上之規定，造成營運成本增加。 (2)市場風險(客戶行為改變)：為提升公司形象及商譽，客戶提高對低碳產品(提供產品碳足跡查證)之需求，產生被抽單風險進而影響市佔率，使得營收下降或營運成本增加。 (3)技術轉型風險(產品及技術被低碳技術挑戰)：市場對於產品節能技術要求門檻趨高，或是公司無法研發低碳產品使得產品研發成本上升或營運成本增加。","急性實體風險(極端天候的影響)容易造成短期乾旱或強降雨淹水造成維運成本增加或營運中斷，而增加營運成本，減少營收以及資產損失。","永續發展推動委員會每三年進行氣候風險與機會之辨識與評估，並每年檢視是否需依實際營運環境進行調整。平時風險控管由各事業單位依內控程序進行，並由各工作小組定期向永續發展推動委員會進行彙報執行進度與成果。","本公司已於113年初導入TCFD方法學進行氣候風險辨識與評估:轉型風險情境採用IPCC AR6 SSP5-8.5(極高排放量情境)與SSP1-1.9(淨零排放情境)進行碳費成本評估，實體風險採用TCCIP AR6統計降尺度版資料與國家災害防救科技中心3D災害潛勢地圖進行缺水與淹水風險評估。","俟完成溫室氣體盤查與能源設備之基線調查後再擬定具體之風險轉型因應計畫與管控指標目標。目前已先推動相關節能措施說明如下： 推動節能減碳行動，基於企業社會責任及綠色生產永續經營之目標，減少紙張用量、溫室氣體排放量。具體措施為廠內材料回收再利用、宣導隨手關燈、冷氣故障時更換為變頻冷氣、全面使用LED燈、使用電子化表單及簽核流程。每年節電率設定為1%，112年已達成節電率目標；另114年溫室氣體減量目標設定為較110年基準年減排10%。","",""
"=""5452""","佶優","本公司體認到氣候變遷的重要性，透過董事會、權責單位及營運單位等由上而下推動，有效將氣候變遷議題納入組織營運環節，並據以落實。董事會持續監督企業氣候相關風險與機會之鑑別、因應等規劃狀況，並於每季監督企業氣候相關風險與機會執行狀況。","本公司針對鑑別之主要風險與機會研擬因應計畫中，近期將設置永續發展小組依循TCFD等國際機構對於氣候風險衡量的指引，並與外部顧問及研究機關合作，逐步發展氣候風險衡量方法與程序。","營運成本的增加；因極端氣候所致之災害損失，如原物料及成品運輸受阻、不動產損失災害等。","本公司為鑑別氣候變遷風險因子對於各類業務之影響層面與衝擊程度，透過各管理執行單位研討各項氣候變遷風險因子對其權責業務之影響，評估其發生的可能性與嚴重度並針對全公司性重大風險議題推動風險因應對策，透過定期滾動式監測和檢討風險變化。；並向董事會作年度報告，以對接風險管理政策和匯報風險管理成效。亦結合內稽內控功能，以確保營運相關之各作業風險均已獲有效管控。","研擬計畫中。","研擬計畫中。","研擬計畫中。","研擬計畫中。"
"=""5455""","昇益","本公司之董事會作為企業永續管理之最高監督單位，目前尚未設置推動永續發展專(兼)職單位，後續將視規定規劃相關執行辦法。","(短期)：溫室氣體盤查為有效管理溫室氣體排放量的第一步，本公司目前已完成111年溫室氣體盤查作業。 (中期)：本公司承諾未來開案之建案將陸續導入綠建築概念設計於新建案。 (長期)：本公司將視規定訂定相關的綠色減量目標，亦會訂定管理指標與目標作為成效評估依據，落實地球公民共創友善環境之責任。","如若颱風、洪水、旱災等極端氣候嚴重程度加劇，評估轉型風險如原物料成本上漲、提高溫室氣體排放定價等皆會對於本公司營運上可能造成財務衝擊。","公司目前尚未進行氣候風險之辨識、評估及管理流程及訂定相關風險管理政策或策略。","","","",""
