市場別,報告年度,公司代號,公司名稱,前十大股東持股情況,持股集中度,網絡中心性,風險等級,異常標籤
上市,2023,2820,華票,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2820_20240614F17.pdf,52.12180739908898,0.0005449591280653951,低風險,正常
上市,2023,2832,台產,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2832_20240531F17.pdf,77.93565065558595,0.0005449591280653951,中風險,正常
上市,2023,2834,臺企銀,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2834_20240621F17.pdf,84.60968547837894,0.0005449591280653951,高風險,正常
上市,2023,2836,高雄銀,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2836_20240524F17.pdf,78.46961179787758,0.0005449591280653951,中風險,正常
上市,2023,2838,聯邦銀,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2838_20240614F17.pdf,81.17385255037252,0.0005449591280653951,高風險,正常
上市,2023,2845,遠東銀,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2845_20240619F17.pdf,83.44131346923443,0.0005449591280653951,高風險,正常
上市,2023,2849,安泰銀,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2849_20240619F17.pdf,68.8772558004046,0.0005449591280653951,中風險,正常
上市,2023,2850,新產,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2850_20240527F17.pdf,54.24224084269821,0.0005449591280653951,低風險,正常
上市,2023,2851,中再保,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2851_20240521F17.pdf,61.697324626619725,0.0005449591280653951,中風險,正常
上市,2023,2852,第一保,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2852_20240625F17.pdf,56.09326857163519,0.0005449591280653951,低風險,正常
上市,2023,2855,統一證,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2855_20240627F17.pdf,69.08206564492602,0.0005449591280653951,中風險,正常
上市,2023,2867,三商壽,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2867_20240614F17.pdf,82.06916278383483,0.0005449591280653951,高風險,正常
上市,2023,2880,華南金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2880_20240621F17.pdf,78.3778836630006,0.0005449591280653951,中風險,正常
上市,2023,2881,富邦金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2881_20240614F17.pdf,65.87069183696843,0.0005449591280653951,中風險,正常
上市,2023,2882,國泰金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2882_20240614F17.pdf,84.67388384081906,0.0005449591280653951,高風險,正常
上市,2023,2883,開發金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2883_20240614F17.pdf,74.63483751980773,0.0005449591280653951,中風險,正常
上市,2023,2884,玉山金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2884_20240614F17.pdf,88.15601305994309,0.0005449591280653951,高風險,正常
上市,2023,2885,元大金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2885_20240607F17.pdf,50.94750187334772,0.0005449591280653951,低風險,正常
上市,2023,2886,兆豐金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2886_20240621F17.pdf,60.133940279735114,0.0005449591280653951,中風險,正常
上市,2023,2887,台新金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2887_20240614F17.pdf,50.80004031913414,0.0005449591280653951,低風險,正常
上市,2023,2888,新光金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2888_20240614F17.pdf,78.7065082506285,0.0005449591280653951,中風險,正常
上市,2023,2889,國票金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2889_20240531F17.pdf,84.11996953307462,0.0005449591280653951,高風險,正常
上市,2023,2890,永豐金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2890_20240607F17.pdf,89.72447921258674,0.0005449591280653951,高風險,正常
上市,2023,2891,中信金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2891_20240614F17.pdf,89.10142363665543,0.0005449591280653951,高風險,正常
上市,2023,2892,第一金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2892_20240621F17.pdf,60.05089386199504,0.0005449591280653951,中風險,正常
上市,2023,2897,王道銀行,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2897_20240614F17.pdf,72.88796851900797,0.0005449591280653951,中風險,正常
上市,2023,2901,欣欣,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2901_20240626F17.pdf,89.5766916517816,0.0005449591280653951,高風險,正常
上市,2023,2903,遠百,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2903_20240618F17.pdf,88.5966636944598,0.0005449591280653951,高風險,正常
上市,2023,2904,匯僑,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2904_20240621F17.pdf,86.8586382289524,0.0005449591280653951,高風險,正常
上市,2023,2905,三商,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2905_20240621F17.pdf,75.21160627103265,0.0005449591280653951,中風險,正常
上市,2023,2906,高林,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2906_20240612F17.pdf,86.91587724993437,0.0005449591280653951,高風險,正常
上市,2023,2908,特力,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2908_20240530F17.pdf,53.72197325938342,0.0005449591280653951,低風險,正常
上市,2023,2910,統領,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2910_20240624F17.pdf,61.29333786539334,0.0005449591280653951,中風險,正常
上市,2023,2911,麗嬰房,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2023_2911_20230630F17.pdf,63.2055520120214,0.0005449591280653951,中風險,正常
上市,2023,2912,統一超,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2912_20240530F17.pdf,55.54161535521278,0.0005449591280653951,低風險,正常
上市,2023,2913,農林,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2913_20240612F17.pdf,88.18747192920091,0.0005449591280653951,高風險,正常
上市,2023,2915,潤泰全,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2915_20240627F17.pdf,55.481329394016036,0.0005449591280653951,低風險,正常
上市,2023,2923,鼎固-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2923_20240627F17.pdf,81.53118864945012,0.0005449591280653951,高風險,正常
上市,2023,2929,淘帝-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2929_20240624F17.pdf,88.34934363355543,0.0005449591280653951,高風險,正常
上市,2023,2939,凱羿-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2939_20240606F17.pdf,81.10401020328646,0.0005449591280653951,高風險,正常
上市,2023,2945,三商家購,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_2945_20240530F17.pdf,70.16524303701365,0.0005449591280653951,中風險,正常
上市,2023,3002,歐格,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3002_20240619F17.pdf,50.97942746818029,0.0005449591280653951,低風險,正常
上市,2023,3003,健和興,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3003_20240606F17.pdf,56.0804972504494,0.0005449591280653951,低風險,正常
上市,2023,3004,豐達科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3004_20240521F17.pdf,73.6498235088179,0.0005449591280653951,中風險,正常
上市,2023,3005,神基,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3005_20240529F17.pdf,74.19694088278308,0.0005449591280653951,中風險,正常
上市,2023,3006,晶豪科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3006_20240530F17.pdf,83.3038258302899,0.0005449591280653951,高風險,正常
上市,2023,3008,大立光,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3008_20240607F17.pdf,53.843014539946545,0.0005449591280653951,低風險,正常
上市,2023,3010,華立,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3010_20240528F17.pdf,69.05784869571406,0.0005449591280653951,中風險,正常
上市,2023,3011,今皓,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3011_20240628F17.pdf,87.0118247869639,0.0005449591280653951,高風險,正常
上市,2023,3013,晟銘電,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3013_20240614F17.pdf,82.25070212178757,0.0005449591280653951,高風險,正常
上市,2023,3014,聯陽,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3014_20240528F17.pdf,77.52591991755342,0.0005449591280653951,中風險,正常
上市,2023,3015,全漢,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3015_20240607F17.pdf,60.283933809316665,0.0005449591280653951,中風險,正常
上市,2023,3016,嘉晶,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3016_20240530F17.pdf,60.00298407099061,0.0005449591280653951,中風險,正常
上市,2023,3017,奇鋐,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3017_20240614F17.pdf,51.46144559467267,0.0005449591280653951,低風險,正常
上市,2023,3018,隆銘綠能,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3018_20240606F17.pdf,83.40283077215676,0.0005449591280653951,高風險,正常
上市,2023,3019,亞光,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3019_20240531F17.pdf,67.64661335368652,0.0005449591280653951,中風險,正常
上市,2023,3021,鴻名,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3021_20240613F17.pdf,60.73796404754491,0.0005449591280653951,中風險,正常
上市,2023,3022,威強電,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3022_20240618F17.pdf,58.411194952350044,0.0005449591280653951,低風險,正常
上市,2023,3023,信邦,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3023_20240530F17.pdf,69.74422002183604,0.0005449591280653951,中風險,正常
上市,2023,3024,憶聲,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3024_20240614F17.pdf,62.392857854857,0.0005449591280653951,中風險,正常
上市,2023,3025,星通,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3025_20240625F17.pdf,52.344998000501484,0.0005449591280653951,低風險,正常
上市,2023,3026,禾伸堂,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3026_20240530F17.pdf,66.29708801108225,0.0005449591280653951,中風險,正常
上市,2023,3027,盛達,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3027_20240529F17.pdf,77.41625676823865,0.0005449591280653951,中風險,正常
上市,2023,3028,增你強,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3028_20240612F17.pdf,58.993521102654526,0.0005449591280653951,低風險,正常
上市,2023,3029,零壹,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3029_20240527F17.pdf,74.26879630450632,0.0005449591280653951,中風險,正常
上市,2023,3030,德律,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3030_20240529F17.pdf,71.72302404384136,0.0005449591280653951,中風險,正常
上市,2023,3031,佰鴻,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3031_20240612F17.pdf,88.63621747455616,0.0005449591280653951,高風險,正常
上市,2023,3032,偉訓,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3032_20240620F17.pdf,86.18783937846428,0.0005449591280653951,高風險,正常
上市,2023,3033,威健,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3033_20240620F17.pdf,74.65039927529101,0.0005449591280653951,中風險,正常
上市,2023,3034,聯詠,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3034_20240531F17.pdf,76.42753949301559,0.0005449591280653951,中風險,正常
上市,2023,3035,智原,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3035_20240529F17.pdf,63.893182949100265,0.0005449591280653951,中風險,正常
上市,2023,3036,文曄,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3036_20240530F17.pdf,64.65993252014587,0.0005449591280653951,中風險,正常
上市,2023,3037,欣興,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3037_20240531F17.pdf,82.90196938642399,0.0005449591280653951,高風險,正常
上市,2023,3038,全台,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3038_20240613F17.pdf,87.64215040987602,0.0005449591280653951,高風險,正常
上市,2023,3040,遠見,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3040_20240606F17.pdf,52.07768671106075,0.0005449591280653951,低風險,正常
上市,2023,3041,揚智,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3041_20240618F17.pdf,52.65566909265442,0.0005449591280653951,低風險,正常
上市,2023,3042,晶技,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3042_20240528F17.pdf,61.877293090231255,0.0005449591280653951,中風險,正常
上市,2023,3043,科風,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3043_20240626F17.pdf,66.3365414234702,0.0005449591280653951,中風險,正常
上市,2023,3044,健鼎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3044_20240618F17.pdf,74.44524926481176,0.0005449591280653951,中風險,正常
上市,2023,3045,台灣大,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3045_20240621F17.pdf,75.04019862662051,0.0005449591280653951,中風險,正常
上市,2023,3046,建碁,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3046_20240529F17.pdf,83.38843217866327,0.0005449591280653951,高風險,正常
上市,2023,3047,訊舟,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3047_20240614F17.pdf,52.845138617128086,0.0005449591280653951,低風險,正常
上市,2023,3048,益登,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3048_20240627F17.pdf,60.77116276437363,0.0005449591280653951,中風險,正常
上市,2023,3049,精金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3049_20240531F17.pdf,63.888809969456815,0.0005449591280653951,中風險,正常
上市,2023,3050,鈺德,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3050_20240614F17.pdf,59.96489808519836,0.0005449591280653951,低風險,正常
上市,2023,3051,力特,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3051_20240620F17.pdf,72.99041824648972,0.0005449591280653951,中風險,正常
上市,2023,3052,夆典,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3052_20240613F17.pdf,57.89499015518979,0.0005449591280653951,低風險,正常
上市,2023,3054,立萬利,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3054_20240530F17.pdf,60.20474232666015,0.0005449591280653951,中風險,正常
上市,2023,3055,蔚華科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3055_20240619F17.pdf,66.54893680197547,0.0005449591280653951,中風險,正常
上市,2023,3056,富華新,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3056_20240612F17.pdf,63.13127084061927,0.0005449591280653951,中風險,正常
上市,2023,3057,喬鼎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3057_20240621F17.pdf,69.16279124339364,0.0005449591280653951,中風險,正常
上市,2023,3058,立德,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3058_20240621F17.pdf,80.12127148384111,0.0005449591280653951,高風險,正常
上市,2023,3059,華晶科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3059_20240613F17.pdf,55.710727042804315,0.0005449591280653951,低風險,正常
上市,2023,3060,銘異,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3060_20240618F17.pdf,73.88825142709344,0.0005449591280653951,中風險,正常
上市,2023,3062,建漢,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3062_20240625F17.pdf,87.08608834388119,0.0005449591280653951,高風險,正常
上市,2023,3090,日電貿,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3090_20240625F17.pdf,56.75721434306332,0.0005449591280653951,低風險,正常
上市,2023,3092,鴻碩,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3092_20240603F17.pdf,55.582205416764964,0.0005449591280653951,低風險,正常
上市,2023,3094,聯傑,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3094_20240529F17.pdf,64.43852310838058,0.0005449591280653951,中風險,正常
上市,2023,3130,一零四,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3130_20240530F17.pdf,74.71220900442101,0.0005449591280653951,中風險,正常
上市,2023,3138,耀登,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3138_20240625F17.pdf,70.1092854975704,0.0005449591280653951,中風險,正常
上市,2023,3149,正達,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3149_20240527F17.pdf,70.83787329756878,0.0005449591280653951,中風險,正常
上市,2023,3150,鈺寶-創,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3150_20240417F17.pdf,82.1732883624814,0.0005449591280653951,高風險,正常
上市,2023,3164,景岳,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3164_20240529F17.pdf,64.7978013927683,0.0005449591280653951,中風險,正常
上市,2023,3167,大量,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3167_20240530F17.pdf,54.77125201709712,0.0005449591280653951,低風險,正常
上市,2023,3168,眾福科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3168_20240528F17.pdf,62.104408903192336,0.0005449591280653951,中風險,正常
上市,2023,3189,景碩,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3189_20240530F17.pdf,68.85187598915935,0.0005449591280653951,中風險,正常
上市,2023,3209,全科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3209_20240618F17.pdf,61.47361559645309,0.0005449591280653951,中風險,正常
上市,2023,3229,晟鈦,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3229_20240624F17.pdf,76.63314321672306,0.0005449591280653951,中風險,正常
上市,2023,3231,緯創,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3231_20240530F17.pdf,60.3568809697781,0.0005449591280653951,中風險,正常
上市,2023,3257,虹冠電,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3257_20240605F17.pdf,72.31876971324624,0.0005449591280653951,中風險,正常
上市,2023,3266,昇陽,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3266_20240531F17.pdf,71.9210473031464,0.0005449591280653951,中風險,正常
上市,2023,3296,勝德,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3296_20240607F17.pdf,82.39331948972097,0.0005449591280653951,高風險,正常
上市,2023,3305,昇貿,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3305_20240613F17.pdf,69.74565155408943,0.0005449591280653951,中風險,正常
上市,2023,3308,聯德,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3308_20240628F17.pdf,65.67189469911312,0.0005449591280653951,中風險,正常
上市,2023,3311,閎暉,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3311_20240604F17.pdf,53.08607035676883,0.0005449591280653951,低風險,正常
上市,2023,3312,弘憶股,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3312_20240626F17.pdf,59.54635338653277,0.0005449591280653951,低風險,正常
上市,2023,3321,同泰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3321_20240627F17.pdf,53.57348324142638,0.0005449591280653951,低風險,正常
上市,2023,3338,泰碩,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3338_20240524F17.pdf,80.55557222413532,0.0005449591280653951,高風險,正常
上市,2023,3346,麗清,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3346_20240521F17.pdf,68.48858689874922,0.0005449591280653951,中風險,正常
上市,2023,3356,奇偶,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3356_20240530F17.pdf,82.2695481904818,0.0005449591280653951,高風險,正常
上市,2023,3376,新日興,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3376_20240618F17.pdf,67.76512571616621,0.0005449591280653951,中風險,正常
上市,2023,3380,明泰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3380_20240531F17.pdf,78.99836348556963,0.0005449591280653951,中風險,正常
上市,2023,3406,玉晶光,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3406_20240618F17.pdf,75.44849568896888,0.0005449591280653951,中風險,正常
上市,2023,3413,京鼎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3413_20240527F17.pdf,63.24309884184929,0.0005449591280653951,中風險,正常
上市,2023,3416,融程電,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3416_20240530F17.pdf,79.02663109431124,0.0005449591280653951,中風險,正常
上市,2023,3419,譁裕,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3419_20240626F17.pdf,89.06538541334803,0.0005449591280653951,高風險,正常
上市,2023,3432,台端,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3432_20240627F17.pdf,51.11121215825063,0.0005449591280653951,低風險,正常
上市,2023,3437,榮創,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3437_20240627F17.pdf,55.645253035719094,0.0005449591280653951,低風險,正常
上市,2023,3443,創意,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3443_20240516F17.pdf,63.79991358794104,0.0005449591280653951,中風險,正常
上市,2023,3447,展達,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3447_20240528F17.pdf,56.0796158095927,0.0005449591280653951,低風險,正常
上市,2023,3450,聯鈞,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3450_20240607F17.pdf,77.11642480690166,0.0005449591280653951,中風險,正常
上市,2023,3454,晶睿,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3454_20240531F17.pdf,69.03526570755605,0.0005449591280653951,中風險,正常
上市,2023,3481,群創,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3481_20240531F17.pdf,51.038305653676474,0.0005449591280653951,低風險,正常
上市,2023,3494,誠研,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3494_20240620F17.pdf,62.82568188299217,0.0005449591280653951,中風險,正常
上市,2023,3501,維熹,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3501_20240625F17.pdf,80.08276631618781,0.0005449591280653951,高風險,正常
上市,2023,3504,揚明光,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3504_20240619F17.pdf,85.17439249720898,0.0005449591280653951,高風險,正常
上市,2023,3515,華擎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3515_20240529F17.pdf,87.76544896558747,0.0005449591280653951,高風險,正常
上市,2023,3518,柏騰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3518_20240618F17.pdf,62.88090540430365,0.0005449591280653951,中風險,正常
上市,2023,3528,安馳,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3528_20240531F17.pdf,59.776696376572275,0.0005449591280653951,低風險,正常
上市,2023,3530,晶相光,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3530_20240618F17.pdf,71.77691973941916,0.0005449591280653951,中風險,正常
上市,2023,3532,台勝科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3532_20240627F17.pdf,82.79073253164452,0.0005449591280653951,高風險,正常
上市,2023,3533,嘉澤,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3533_20240613F17.pdf,60.03310870576699,0.0005449591280653951,中風險,正常
上市,2023,3535,晶彩科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3535_20240531F17.pdf,86.45429354463297,0.0005449591280653951,高風險,正常
上市,2023,3543,州巧,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3543_20240524F17.pdf,55.59049414718321,0.0005449591280653951,低風險,正常
上市,2023,3545,敦泰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3545_20240607F17.pdf,69.83212468132919,0.0005449591280653951,中風險,正常
上市,2023,3550,聯穎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3550_20240614F17.pdf,85.6513280523258,0.0005449591280653951,高風險,正常
上市,2023,3557,嘉威,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3557_20240527F17.pdf,70.94733412739681,0.0005449591280653951,中風險,正常
上市,2023,3563,牧德,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3563_20240530F17.pdf,63.54080681858838,0.0005449591280653951,中風險,正常
上市,2023,3576,聯合再生,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3576_20240621F17.pdf,55.7624203712661,0.0005449591280653951,低風險,正常
上市,2023,3583,辛耘,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3583_20240614F17.pdf,79.05915875202624,0.0005449591280653951,中風險,正常
上市,2023,3588,通嘉,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3588_20240528F17.pdf,80.07772620285112,0.0005449591280653951,高風險,正常
上市,2023,3591,艾笛森,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3591_20240530F17.pdf,55.23831176360761,0.0005449591280653951,低風險,正常
上市,2023,3592,瑞鼎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3592_20240529F17.pdf,57.617600042184236,0.0005449591280653951,低風險,正常
上市,2023,3593,力銘,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3593_20240523F17.pdf,80.2944565452867,0.0005449591280653951,高風險,正常
上市,2023,3596,智易,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3596_20240530F17.pdf,84.94813687472696,0.0005449591280653951,高風險,正常
上市,2023,3605,宏致,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3605_20240625F17.pdf,77.08111851307429,0.0005449591280653951,中風險,正常
上市,2023,3607,谷崧,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3607_20240627F17.pdf,56.3159688936102,0.0005449591280653951,低風險,正常
上市,2023,3617,碩天,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3617_20240528F17.pdf,79.60275097966131,0.0005449591280653951,中風險,正常
上市,2023,3622,洋華,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3622_20240527F17.pdf,80.95910864371359,0.0005449591280653951,高風險,正常
上市,2023,3645,達邁,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3645_20240625F17.pdf,63.5150400078882,0.0005449591280653951,中風險,正常
上市,2023,3652,精聯,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3652_20240618F17.pdf,86.3608855608195,0.0005449591280653951,高風險,正常
上市,2023,3653,健策,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3653_20240530F17.pdf,58.3189577902852,0.0005449591280653951,低風險,正常
上市,2023,3661,世芯-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3661_20240530F17.pdf,81.63843166834485,0.0005449591280653951,高風險,正常
上市,2023,3665,貿聯-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2024_3665_20240530F17.pdf,74.83631578551638,0.0005449591280653951,中風險,正常
